cnf 15 250
w 22 9 10 5 11 12 24 21 19 14 7 2 12 23 17
6 8 -11 -7 3 1 -9
6 9 -10 -1 -7 -6 -11
6 8 9 14 2 -6 -15
6 13 -11 14 3 -2 -8
6 9 4 12 -10 6 -14
6 -7 5 11 10 12 13
6 8 4 12 -3 14 15
6 1 7 2 3 -6 -8
6 12 3 11 13 -6 -7
6 10 -6 15 3 -12 -1
6 4 1 -2 14 11 -3
6 -12 15 7 13 -5 -11
6 -10 15 6 9 7 -4
6 8 1 -2 7 -4 11
6 5 -14 7 6 -11 13
6 -7 -4 -9 -1 12 -15
6 -10 -8 14 13 -9 4
6 10 14 -4 -1 3 -12
6 -4 13 -12 6 10 -15
6 -9 -10 6 13 -12 14
6 -14 -12 -11 10 -15 -2
6 14 8 9 12 6 -15
6 7 15 -1 13 8 12
6 7 -10 -3 15 -13 -6
6 5 -9 -14 -11 -13 -12
6 12 -13 -10 14 7 9
6 5 6 15 9 11 13
6 2 7 1 -12 11 15
6 14 12 15 -11 -1 -6
6 -12 3 6 -11 10 -2
6 -15 13 9 3 -12 7
6 -14 6 3 -4 -10 11
6 -7 -3 14 -5 -13 4
6 8 10 12 14 -9 1
6 -5 2 8 1 3 9
6 -13 7 -15 -8 12 -2
6 -5 -1 8 -4 13 3
6 5 4 9 3 -10 13
6 -9 -6 13 -14 11 4
6 -4 14 2 -3 7 5
6 -10 1 6 -15 13 -8
6 -12 -13 4 -9 11 7
6 -5 -2 7 -4 -6 -14
6 7 14 -10 -2 -3 5
6 -6 10 3 -8 -1 -7
6 -8 -2 -6 4 11 9
6 13 4 -8 -11 10 -5
6 -3 15 -13 -11 10 14
6 2 -12 14 11 6 9
6 -13 -10 12 6 -9 -1
6 6 14 -8 13 -11 12
6 1 -14 -6 -8 12 -7
6 1 3 15 -11 10 14
6 -8 11 -3 4 -14 10
6 3 8 6 1 -14 -2
6 -6 -11 -3 7 -5 -8
6 15 -11 14 -10 7 -13
6 -7 5 -9 -4 14 -2
6 12 -7 15 5 14 -1
6 5 6 -12 14 9 -2
6 -9 2 -10 11 -14 5
6 -9 14 -2 -11 -13 4
6 12 1 -10 9 -11 3
6 -9 -7 15 -1 -2 3
6 2 5 -3 12 -7 -6
6 2 3 -11 7 -13 14
6 -6 3 2 9 8 12
6 12 15 4 5 -11 9
6 -3 5 14 -11 -4 9
6 -13 -11 4 -7 5 12
6 -8 6 -11 -10 -4 -1
6 13 -5 -7 4 -6 15
6 -9 1 -14 11 -15 -4
6 7 -4 14 -11 -1 -10
6 8 3 -12 10 11 -4
6 14 7 1 -6 -3 8
6 2 -5 10 9 8 -7
6 -13 -14 -9 -5 7 -4
6 -7 -8 6 -10 15 13
6 6 1 -4 3 -13 9
6 -6 -13 5 9 14 11
6 1 -6 5 -4 -7 3
6 -13 -7 -14 10 -11 -15
6 -12 -14 -10 -8 9 -1
6 -6 -14 -2 -8 10 11
6 2 -14 -15 -11 -12 10
6 11 -6 -8 4 -13 1
6 -12 10 3 8 -14 7
6 8 13 -14 -7 -15 3
6 -9 -13 -3 4 15 8
6 -14 -9 -3 11 7 -15
6 -15 11 -8 13 12 -14
6 13 3 -2 15 -6 -4
6 2 1 -11 8 -5 4
6 7 -5 -2 -12 -8 -9
6 9 13 -3 -5 2 -15
6 -2 3 -9 -5 8 -1
6 -13 -11 -4 9 1 14
6 -6 -7 4 3 1 -9
6 -2 3 -5 13 7 15
6 8 12 10 7 -14 -4
6 -6 -15 -8 -12 -1 -3
6 12 -3 -4 -5 -13 -6
6 9 -14 -13 2 -8 -5
6 -12 -13 -14 -10 8 2
6 -5 7 -11 10 2 3
6 -14 1 2 3 -7 9
6 -2 -12 -9 7 3 -13
6 9 6 3 11 12 -10
6 -14 -6 -7 12 -5 4
6 13 15 11 -12 -6 -7
6 -7 8 -2 3 -11 -10
6 12 -9 10 -3 -7 -11
6 -3 -10 8 11 -7 5
6 12 -7 -8 15 -9 -6
6 7 2 9 14 -6 12
6 -5 9 12 6 -4 10
6 7 10 5 13 -6 8
6 6 -3 -15 -8 -2 -1
6 -12 9 -13 -4 3 10
6 12 -7 3 -10 4 -13
6 -4 10 5 -3 11 12
6 7 -1 4 6 -11 3
6 -3 -4 -10 11 -5 7
6 -6 3 -13 4 8 2
6 12 11 -7 14 4 13
6 -12 4 -6 -8 13 -10
6 -15 -10 -12 -8 9 7
6 2 -12 -1 -10 9 7
6 -8 -1 14 -4 15 13
6 -11 -15 1 -12 7 -10
6 9 -7 15 10 -2 4
6 -3 -2 6 -4 -9 5
6 -7 -1 -9 13 5 -4
6 -6 -12 -7 -9 -14 15
6 -10 3 8 -4 -6 1
6 6 15 5 12 -4 11
6 -10 15 6 2 8 -5
6 1 -15 -8 7 -9 12
6 -2 11 -12 -4 9 -7
6 -14 -6 1 -3 11 15
6 -1 8 -5 -13 -7 -6
6 8 -6 11 -2 -3 -13
6 -10 -2 9 -12 4 6
6 11 15 14 13 -1 -12
6 6 -13 -5 4 -2 -10
6 -12 -6 -1 -9 -8 -3
6 -3 13 12 1 -9 -6
6 -2 -11 -12 7 5 -4
6 12 -10 7 -2 1 14
6 -13 -2 -10 8 -4 -15
6 13 -7 -10 2 14 -3
6 -12 -5 -3 6 -9 -1
6 10 1 -6 9 5 11
6 9 15 7 -4 3 -12
6 11 -12 7 14 -2 -6
6 -7 12 -1 -4 -13 8
6 7 11 12 3 15 -14
6 -12 10 -7 6 13 -3
6 -4 -3 -9 15 14 12
6 13 8 -15 1 9 4
6 -8 -1 -13 -10 -11 4
6 -15 -14 8 -1 2 13
6 -6 -1 -8 14 13 -15
6 -13 1 -12 6 11 -2
6 8 -3 -13 2 -12 -5
6 -10 15 -1 8 4 -6
6 -7 5 -8 14 -11 13
6 -4 9 -15 -5 11 -7
6 15 -9 3 -11 5 -1
6 8 -12 -5 4 6 -11
6 3 -4 -1 9 -15 -6
6 -1 -14 3 5 4 -15
6 -15 4 -14 11 12 -3
6 -6 -4 5 2 -11 -7
6 -9 1 -11 -2 -15 14
6 -7 -13 6 4 -11 -1
6 -4 -13 11 -10 3 15
6 -14 -8 1 3 9 2
6 9 1 2 -12 -8 15
6 -7 14 8 -13 -12 6
