cnf 15 175
w 22 9 10 5 11 12 24 21 19 14 7 2 12 23 17
6 -4 3 7 -10 8 -5
6 -5 4 -1 -2 6 -9
6 -4 -12 -6 -11 -14 8
6 9 -13 4 10 1 12
6 -3 -15 12 -4 -6 5
6 10 15 -8 4 -13 6
6 14 -6 -3 -15 -1 -9
6 12 -7 -9 -4 15 14
6 13 15 -5 -8 -10 -3
6 14 11 12 -4 8 -5
6 -5 -6 -4 -12 14 -10
6 10 -13 1 7 2 -14
6 -2 -4 -13 -7 -15 -1
6 5 13 -9 8 14 7
6 -5 -1 2 -8 -6 14
6 2 1 -14 -15 -3 -6
6 -6 15 13 7 -4 -2
6 -10 -13 6 3 11 -14
6 1 13 -2 -3 -6 -7
6 12 11 -10 -2 -15 -3
6 -6 -5 12 3 2 -13
6 12 1 8 7 3 -4
6 -1 13 -4 14 -15 12
6 5 -14 8 -7 1 -3
6 6 13 3 -11 1 9
6 -4 7 -14 11 1 -9
6 -1 7 -6 -11 14 -10
6 4 1 -9 2 7 11
6 -7 6 -13 1 3 -8
6 10 -11 -8 2 5 3
6 6 14 9 -10 2 12
6 1 3 -11 -13 12 5
6 4 -1 -11 2 15 -5
6 -12 11 -8 7 5 15
6 -6 2 -4 11 -3 -14
6 -6 -10 -9 15 -14 3
6 12 9 -11 10 2 5
6 -11 -13 -6 15 12 14
6 2 6 -12 7 -15 4
6 -15 14 -1 7 9 -4
6 12 -7 5 -9 -1 -13
6 -8 15 -9 1 -11 3
6 -13 14 -4 11 -8 -6
6 2 14 12 6 4 -15
6 7 2 -8 -10 5 11
6 -15 2 4 -6 -8 -7
6 -14 4 2 7 6 12
6 15 8 9 -10 -7 -2
6 -14 11 -3 9 -10 -15
6 3 -4 -7 1 -9 10
6 10 -3 -13 -11 -9 15
6 5 -15 -8 2 -6 1
6 -3 -11 5 14 -13 -15
6 -3 -13 -9 -14 7 -12
6 -10 -7 -1 -9 12 -11
6 13 -9 12 -8 -7 2
6 -5 -14 -15 -11 -1 -12
6 14 10 -7 -8 12 2
6 6 15 3 -7 14 10
6 -12 -2 5 7 4 -3
6 -6 -2 -9 15 8 14
6 -3 -5 -13 7 -11 14
6 3 7 14 -2 1 -4
6 -14 15 -2 -13 5 -1
6 -8 9 -10 7 15 3
6 15 -13 5 14 10 4
6 1 -7 -10 3 -6 15
6 3 8 15 4 -7 -13
6 -5 -4 -8 11 -7 -13
6 13 5 -14 -7 -12 -10
6 -9 -15 -14 3 -7 -11
6 -9 -3 -13 6 4 10
6 -5 10 7 12 6 11
6 4 6 -10 14 -5 -12
6 3 7 -12 -6 9 4
6 1 -13 14 4 2 -12
6 -4 -6 7 -14 -11 2
6 11 13 2 -6 -15 -12
6 3 -6 11 -15 4 9
6 -6 8 -7 1 -9 -4
6 13 -2 -10 11 -3 15
6 15 4 12 -8 -10 -14
6 14 1 -13 6 -11 3
6 12 -7 2 10 3 15
6 9 -6 -15 -4 -1 11
6 -5 -1 -7 -6 -8 -13
6 1 3 -11 8 -2 4
6 -1 -7 2 11 -3 15
6 12 13 -3 6 -9 -1
6 8 5 -3 -4 9 11
6 11 -1 -13 -9 6 7
6 15 1 10 14 -11 -3
6 7 -13 -11 -10 -4 3
6 11 -12 8 1 14 5
6 -11 6 5 1 -13 -15
6 3 -6 15 -5 14 4
6 -10 -6 -2 -12 9 -13
6 5 12 11 15 -7 -9
6 -13 8 -11 -10 4 9
6 2 -5 -13 -9 -1 12
6 11 9 7 -4 -12 5
6 -14 5 -6 -8 -13 -2
6 6 14 -3 4 -1 8
6 -2 -5 -14 -9 3 13
6 -9 -14 -4 -10 7 12
6 15 -8 2 5 -12 -13
6 -11 12 -3 13 -4 8
6 7 15 -5 4 -3 12
6 -13 15 -11 -6 -8 10
6 5 -11 -7 9 -10 6
6 7 -5 10 13 -11 -9
6 15 -5 -2 -9 -11 -10
6 7 -10 4 -12 14 5
6 -7 8 -12 4 -3 -15
6 10 -8 13 -2 -14 -9
6 -5 3 -10 -1 7 13
6 -7 -10 2 9 4 -5
6 7 -2 15 8 9 5
6 11 -14 3 2 -12 10
6 4 -10 13 -9 -8 7
6 -10 9 11 -3 2 -13
6 -8 13 -14 -4 -3 15
6 -9 -3 -10 -7 -12 -4
6 4 -2 10 -15 -6 1
6 -15 -13 8 -3 6 7
6 -1 15 -13 -3 10 -9
6 -12 8 -6 -13 14 -2
6 -15 8 6 -14 12 11
6 3 13 8 -10 -15 -11
6 -8 -4 -12 11 2 -6
6 -12 -14 -10 -1 5 4
6 -15 7 3 -13 -5 14
6 12 -13 1 2 -14 -9
6 12 -5 9 -10 -8 7
6 10 1 -11 -8 9 -13
6 15 13 12 6 -1 8
6 2 5 -7 -3 8 4
6 9 7 2 14 1 11
6 4 -7 10 -1 -9 -2
6 -1 -2 -9 -4 -7 15
6 9 -15 -12 1 -3 -2
6 5 13 -14 -7 9 -12
6 -14 -10 7 -3 -1 -5
6 -6 2 -7 -15 -11 4
6 -8 -10 -11 -2 12 -9
6 1 -2 7 11 10 -13
6 15 -14 -10 11 8 1
6 -12 13 -6 -9 2 15
6 7 14 -1 13 -3 10
6 3 5 7 4 10 6
6 -5 -11 14 15 -10 8
6 10 -14 -9 6 15 12
6 6 1 12 7 9 10
6 1 15 -13 -12 -3 11
6 -6 14 -3 9 -2 -11
6 -14 -15 -12 7 -4 8
6 6 1 -4 -14 -2 -5
6 -11 1 -12 -5 -8 -6
6 -4 1 10 7 2 -3
6 -7 -15 11 14 13 4
6 -4 9 3 -7 11 2
6 -6 12 13 10 11 -1
6 11 -2 -10 -1 13 -15
6 -15 10 5 9 -12 -8
6 5 -4 2 -12 -15 -11
6 -3 7 -8 -5 -4 -6
6 9 -2 10 15 -11 5
6 -8 14 9 -15 7 -5
6 -13 5 1 -12 14 8
6 8 5 -3 -9 -10 11
6 1 -14 13 6 8 11
6 6 -9 -2 11 -13 -4
6 1 -9 -4 14 -7 -6
6 12 14 -4 -9 6 13
6 8 11 -1 7 -5 14
