cnf 15 50
w 22 9 10 5 11 12 24 21 19 14 7 2 12 23 17
6 10 -9 1 2 -6 12
6 -14 -8 -4 11 1 10
6 -1 11 9 -15 -4 -6
6 -6 1 13 2 12 -15
6 1 -12 -14 5 -6 -11
6 -6 -1 10 14 -3 15
6 13 7 -10 8 -3 5
6 -14 8 13 5 12 9
6 -11 -9 -12 4 10 1
6 15 9 -1 2 6 5
6 14 2 -7 3 -13 12
6 8 3 2 -7 12 -13
6 8 2 -15 14 -6 11
6 -5 -3 -9 6 -12 13
6 -15 14 -5 9 12 13
6 -9 3 -14 -11 -5 -6
6 6 -2 13 -11 4 -1
6 -4 7 2 -6 5 8
6 -6 13 -2 7 -9 12
6 7 9 13 5 -14 -10
6 13 -2 12 -9 4 6
6 9 3 -2 -8 13 -10
6 -4 11 1 -6 7 8
6 9 1 6 -14 3 -11
6 6 -4 -1 -10 13 14
6 -10 12 3 14 -9 -6
6 -15 11 1 8 6 -2
6 3 14 10 1 -13 -15
6 4 15 11 8 -13 2
6 7 -3 -6 -8 5 -2
6 -14 9 -2 -15 -8 10
6 -15 -12 14 8 -13 -5
6 -13 3 -8 6 -15 9
6 -2 -9 -4 -14 13 -11
6 4 7 2 15 11 -10
6 -10 -4 -12 -11 13 7
6 -3 -6 4 5 -13 -2
6 9 -12 -4 -14 8 -6
6 6 -15 9 3 14 -7
6 -4 6 -8 3 12 -15
6 -7 6 -12 5 1 3
6 -6 3 2 8 14 -4
6 -11 -15 -8 -14 -9 4
6 1 -5 -7 -6 2 10
6 -7 12 8 -10 -4 6
6 -12 -15 13 2 -5 -6
6 -4 5 -8 7 -1 14
6 -10 12 -9 -7 -5 -15
6 -2 3 -7 5 -10 8
6 7 12 -6 5 -8 9
