cnf 15 75
w 22 9 10 5 11 12 24 21 19 14 7 2 12 23 17
6 -2 10 -8 -5 15 -6
6 -6 -15 1 -3 -9 -12
6 11 -13 -1 7 10 -4
6 -6 15 -4 11 -7 14
6 13 -8 12 1 9 15
6 -13 10 11 -3 -1 -12
6 -4 -1 12 -9 6 -10
6 7 11 -4 -15 -13 -12
6 1 11 -14 12 2 7
6 -5 8 14 12 -3 11
6 -12 -4 14 -5 13 -2
6 10 7 -6 -2 -12 -13
6 -8 4 9 13 -15 -11
6 -15 9 -11 12 -2 5
6 -11 -12 15 9 10 6
6 15 14 4 -6 -10 -7
6 8 5 9 -2 -10 -6
6 -12 -13 -6 -9 -2 -5
6 -5 11 -12 7 -9 13
6 4 15 -14 -7 12 10
6 -12 -11 -9 6 -1 -8
6 8 2 -1 -14 -12 -9
6 -7 6 13 -10 9 14
6 13 -3 2 5 15 -1
6 -10 -6 1 -9 -14 7
6 -13 14 7 -15 -12 6
6 12 -10 -7 -2 8 -5
6 -4 -9 5 7 12 -11
6 -1 13 3 -7 -15 -12
6 -5 13 -14 3 -10 -2
6 -15 -1 -3 -9 6 -5
6 4 -1 14 15 3 6
6 -12 9 6 -4 -8 3
6 10 4 9 -3 -2 -6
6 -10 8 -7 1 15 5
6 -11 -4 7 -1 -2 -10
6 -6 5 11 13 -7 3
6 14 -9 -10 -13 -8 -3
6 13 9 6 -14 -15 10
6 -13 -12 5 8 10 11
6 -14 10 3 5 -6 13
6 2 5 -13 -1 -14 7
6 -5 -2 1 14 9 11
6 7 9 -11 -12 -14 -15
6 13 10 4 15 -8 12
6 9 6 -13 -11 12 -10
6 8 11 10 -1 -2 4
6 3 1 -9 14 -11 -6
6 -1 8 12 3 -15 -6
6 10 11 1 4 2 -9
6 4 -6 -11 -13 9 -1
6 -11 14 12 4 -5 -3
6 8 10 -12 -11 4 -14
6 -7 -3 -11 15 14 -12
6 8 -12 -3 -2 13 -4
6 -11 7 -4 12 8 9
6 7 14 13 9 8 3
6 4 13 -9 3 15 -6
6 -11 -1 -8 7 5 10
6 -15 -11 14 -4 6 10
6 15 -7 -11 2 -9 -3
6 -10 -13 4 12 1 7
6 11 -8 -12 -4 -7 2
6 -11 13 -7 -10 -12 -1
6 -10 -12 13 -5 11 -3
6 15 -1 -4 10 -3 13
6 -5 -8 6 -2 14 -3
6 14 -10 -13 -3 -1 -7
6 -2 13 -14 9 -8 7
6 -8 -11 -12 -3 15 -9
6 9 -4 -13 -1 3 2
6 -12 9 -11 2 -4 3
6 13 -7 -1 14 -2 -3
6 4 -5 14 -12 -11 -13
6 -8 9 -3 15 -7 14
