cnf 15 125
w 38 36 11 39 43 1 5 9 7 28 18 17 38 35 23
6 -13 -8 12 7 -3 -15
6 3 -7 -10 5 14 9
6 -7 5 -8 9 10 13
6 -11 1 13 5 -4 -6
6 -12 8 15 9 -3 -5
6 -10 -15 4 -2 14 3
6 10 3 -15 8 -12 -5
6 10 11 5 -9 4 1
6 14 2 -15 6 4 -9
6 -12 7 -1 14 13 8
6 13 -10 -11 2 -14 15
6 -13 15 -5 -14 -10 -9
6 -14 -15 13 11 3 7
6 -7 8 -9 -3 -12 4
6 8 14 -15 -5 2 1
6 14 -11 -15 13 -10 9
6 -4 3 14 7 2 8
6 12 15 10 -4 6 -3
6 -14 -3 10 -13 -6 -9
6 4 13 10 12 -3 -2
6 -2 -9 6 14 -1 -3
6 11 15 -9 -12 8 -7
6 -9 -2 -7 -6 8 -10
6 2 -12 10 6 -3 -1
6 -8 3 15 14 -11 -9
6 -6 4 -2 -14 -9 -13
6 -2 4 9 5 15 1
6 11 -4 -8 1 -6 10
6 -11 7 -2 -9 -8 -4
6 -15 -7 -4 2 9 -5
6 5 -15 -4 3 6 7
6 -3 -15 2 1 -8 5
6 -6 -14 9 8 7 15
6 8 -13 -1 -15 -2 5
6 -15 3 -11 -1 -2 -12
6 4 12 11 -8 3 1
6 11 -14 8 7 13 9
6 10 11 15 2 -9 4
6 -2 5 -11 -7 14 9
6 -15 -6 12 -8 5 14
6 -2 7 -13 9 -11 -6
6 -7 -5 4 2 -1 -15
6 9 -11 13 -14 -7 -12
6 -15 -6 -4 -5 8 7
6 2 -3 -15 1 11 8
6 -8 15 -6 -1 -11 -12
6 13 5 -10 4 15 8
6 6 -9 3 15 -11 -1
6 1 11 -14 -10 12 15
6 -8 4 -9 -11 -7 3
6 -4 -10 2 -9 1 -12
6 14 1 -13 -10 5 -2
6 8 -9 -13 -6 4 7
6 9 -15 -1 -13 12 -2
6 15 8 -2 12 4 6
6 -5 -8 -7 -11 9 6
6 5 12 -4 14 2 -1
6 -15 10 13 -8 5 11
6 -7 -2 15 11 -4 -8
6 -14 -5 -2 7 9 10
6 -12 4 9 11 5 -6
6 -15 -8 3 6 12 -9
6 14 -6 -4 7 12 2
6 -3 11 13 -4 5 1
6 -10 -12 -15 5 6 -13
6 8 13 -14 9 -7 -15
6 -13 -1 -12 -3 -9 2
6 -1 -15 14 -13 4 7
6 -13 7 -2 -12 -3 11
6 -6 -15 -2 8 3 -12
6 8 1 -11 -3 4 9
6 -13 12 -10 -5 15 -7
6 -13 8 -2 -11 15 -5
6 2 12 3 -6 -14 -13
6 -4 -11 8 -9 -3 -10
6 4 3 12 11 13 15
6 -13 11 -1 2 -3 12
6 -14 -1 -10 -8 5 12
6 -6 3 -10 -1 -5 -14
6 12 7 6 4 -15 9
6 3 7 -6 11 2 8
6 -2 -4 -12 -6 13 -3
6 9 10 12 4 2 -5
6 -6 -7 -12 -9 -14 -4
6 1 3 -14 7 -9 -2
6 -5 11 7 -13 -2 6
6 7 -14 8 11 -6 12
6 6 -5 13 9 12 8
6 7 -9 10 -14 -13 -11
6 -9 -4 -7 8 15 3
6 7 -9 11 -15 -4 8
6 -11 1 -13 14 4 -5
6 11 13 9 2 7 -1
6 -4 -11 14 3 2 -12
6 -2 6 7 10 11 -12
6 -1 4 -12 -2 8 -13
6 -5 12 3 14 -15 -10
6 -12 -8 1 -11 -5 13
6 -13 9 -4 3 -10 5
6 -6 -15 9 -7 -5 2
6 -7 -2 -6 1 -3 -5
6 8 11 -15 -1 13 4
6 -15 1 -7 -12 -2 8
6 -9 -6 -1 -7 -11 14
6 6 -3 2 -14 8 -5
6 13 -14 -8 -7 10 -6
6 2 5 -15 -8 -11 14
6 -15 -3 -1 12 8 6
6 15 12 -3 -9 5 -7
6 -12 2 3 -1 11 10
6 1 8 -6 2 -3 -15
6 -4 -15 6 -8 -3 -2
6 -10 -13 8 2 -3 -4
6 12 -5 6 -7 8 14
6 1 -5 -10 -4 -11 -2
6 -2 15 -7 1 -4 13
6 1 14 -3 -8 5 15
6 7 -4 -12 -2 -1 11
6 8 6 12 4 13 -2
6 -12 9 -13 -5 -1 4
6 -14 13 -3 -1 -7 15
6 -4 3 -6 -10 9 -13
6 -7 11 -12 1 15 5
6 -3 9 -6 10 -2 -5
6 9 14 13 -7 3 8
