cnf 15 150
w 22 9 10 5 11 12 24 21 19 14 7 2 12 23 17
6 -11 15 1 2 6 13
6 -13 5 -3 9 4 1
6 -5 2 15 7 13 11
6 -10 -13 9 -8 -1 3
6 -4 -5 8 11 12 -2
6 -1 -11 10 -9 4 -14
6 -14 -1 2 -6 11 15
6 14 -3 5 15 6 -2
6 -7 2 -4 -10 13 -3
6 9 -7 -3 5 -8 -15
6 6 7 -4 -3 13 5
6 -15 1 8 5 11 -6
6 5 -4 -6 3 12 10
6 -4 1 -11 13 2 -7
6 6 7 -15 -4 -8 10
6 7 9 -4 -3 -14 5
6 9 13 15 -1 -5 -2
6 1 4 13 -10 9 -6
6 12 -14 3 -13 1 11
6 3 4 5 14 8 7
6 -3 11 1 -7 6 -4
6 1 -4 -8 2 11 -15
6 1 -3 -10 14 -6 11
6 4 5 -6 -2 -11 13
6 15 5 3 -7 -10 -6
6 11 13 1 3 -8 -2
6 -11 13 4 -1 -7 -8
6 3 -8 -1 -4 13 2
6 -14 4 -15 -13 2 -12
6 -9 11 4 10 -6 -5
6 -9 -2 -4 -13 -14 -5
6 -2 -4 12 -3 -1 -9
6 4 2 -5 -8 -6 -1
6 -8 12 -1 4 -3 6
6 14 -5 -7 2 11 10
6 -12 14 11 -4 8 -10
6 -8 -2 -6 -7 -15 -11
6 -11 -9 2 -4 12 -15
6 -8 -5 10 15 -12 3
6 8 3 10 -13 -15 -11
6 9 14 -15 6 8 -13
6 4 5 -10 1 -11 -9
6 1 4 8 3 9 -13
6 -1 2 -4 5 -3 -13
6 -6 10 -7 -13 15 2
6 -7 10 -8 -13 -2 -5
6 -10 -3 7 -8 4 -11
6 -13 -11 14 -1 2 5
6 1 8 9 -14 6 7
6 3 -14 -10 9 -11 15
6 -15 12 5 4 6 11
6 -7 4 -1 -13 -8 14
6 13 -3 7 14 -1 10
6 -6 12 -5 -2 -15 -3
6 2 -3 -12 -10 13 6
6 12 1 8 -9 -11 -13
6 -2 -1 5 -7 -3 -13
6 3 -11 -9 -2 7 -1
6 -5 7 15 -6 -1 8
6 4 -12 8 3 -6 9
6 -12 -7 10 -11 -1 14
6 -13 14 -11 -1 5 10
6 1 7 -13 3 4 -15
6 10 -11 3 7 -5 13
6 3 -15 11 9 -4 -6
6 14 -10 6 -8 5 7
6 8 -9 1 11 -3 -15
6 7 -8 -4 5 3 -2
6 11 -15 -13 9 -2 -6
6 6 -7 10 11 14 -1
6 8 11 -3 5 12 13
6 -1 -15 3 12 8 6
6 -12 -15 -11 -7 8 1
6 4 -12 -3 -5 -15 -6
6 -13 1 -14 3 -8 6
6 10 -12 8 9 15 -13
6 -11 12 14 3 -1 6
6 7 5 -4 2 -11 9
6 4 12 -11 -8 10 14
6 14 -1 6 3 -9 12
6 10 -7 8 -14 -4 -2
6 15 -3 8 -2 -4 -9
6 2 -15 -14 5 -10 -8
6 1 3 2 12 -15 -8
6 11 -5 7 -3 -12 15
6 11 -3 -13 6 15 9
6 -3 -15 -10 -9 5 11
6 6 14 7 8 12 -2
6 15 14 12 7 -4 13
6 6 -4 -7 12 -15 -11
6 12 -3 -10 11 -6 2
6 8 -12 -9 -3 -4 15
6 14 -15 6 3 2 -11
6 -13 7 -14 4 -6 9
6 4 3 -2 -7 -10 6
6 14 -3 10 13 8 -12
6 9 -3 -5 14 11 -15
6 9 2 -12 5 11 -8
6 12 -5 -13 -2 -8 9
6 -11 1 8 -6 10 -4
6 -10 5 -7 -11 3 13
6 14 -12 6 1 -13 9
6 1 10 13 -14 -7 -2
6 2 15 14 6 9 1
6 -14 6 -1 -13 -8 -2
6 -6 -9 15 -10 -3 -5
6 -3 9 -5 12 -4 -10
6 8 11 5 -12 13 14
6 4 -15 -1 12 14 6
6 -15 -7 13 9 -5 4
6 -2 -7 9 3 -13 8
6 6 -13 -10 -5 -2 -15
6 7 -5 9 -15 2 8
6 10 -2 6 4 15 1
6 -14 -12 -6 -15 -7 -10
6 -15 14 -12 -5 -7 -1
6 -2 8 9 -14 -11 13
6 12 1 -13 7 6 -14
6 -14 -3 7 4 -15 1
6 -1 10 7 2 15 -3
6 3 -11 1 -5 15 14
6 13 -8 3 15 -6 10
6 -5 -2 3 1 -15 9
6 -3 5 8 15 12 6
6 7 11 14 -3 -5 8
6 -5 -13 3 -12 1 -9
6 -7 11 -5 -10 -12 8
6 1 -15 14 -9 -10 -7
6 -14 13 10 9 3 -5
6 12 -10 9 14 -7 -8
6 -5 -9 -12 15 13 2
6 14 2 -8 13 4 -15
6 -5 10 -7 -6 -8 4
6 15 -6 -4 -14 -8 11
6 1 -8 -14 -7 12 -4
6 15 -11 12 -10 -13 1
6 15 5 -3 -2 -12 9
6 -2 6 -7 -10 4 12
6 -4 8 7 -9 -14 1
6 -15 -13 12 -9 6 -10
6 8 -14 5 -13 -1 11
6 -7 -12 14 8 -10 1
6 -11 -13 -1 4 -9 2
6 12 11 2 -13 -15 -7
6 -1 -2 11 5 -7 4
6 -6 -14 1 -12 -7 -8
6 11 -13 -5 -7 8 2
6 -11 -7 13 2 8 -3
6 12 -14 7 -10 5 -6
6 -10 4 -8 -12 1 -15
